Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-12-20 00:00:00+07:00,1104.663387784091,1124.3895197088068,1080.005722878196,1084.937255859375,29406200,0.0,0.0
2022-12-21 00:00:00+07:00,1084.9372346297555,1183.5678923233695,1084.9372346297555,1134.2525634765625,62862000,0.0,0.0
2022-12-22 00:00:00+07:00,1139.1841375632364,1223.0201996349897,1129.3210714371478,1203.2940673828125,71440900,0.0,0.0
2022-12-23 00:00:00+07:00,1203.2940819508744,1247.6778800556199,1188.4994825826261,1198.362548828125,64479300,0.0,0.0
2022-12-26 00:00:00+07:00,1203.294051541627,1336.4454424909054,1203.294051541627,1292.0616455078125,78567600,0.0,0.0
2022-12-27 00:00:00+07:00,1301.924674987793,1346.3084707260132,1237.8147478103638,1262.472412109375,56948700,0.0,0.0
2022-12-28 00:00:00+07:00,1262.472440944882,1292.0616387795276,1237.8147760826773,1252.609375,34163400,0.0,0.0
2022-12-29 00:00:00+07:00,1262.4723837209303,1282.1985147165697,1242.7462527252908,1272.33544921875,20033600,0.0,0.0
2022-12-30 00:00:00+07:00,1277.2669819676598,1292.0615802143896,1252.6093182231104,1272.33544921875,18916000,0.0,0.0
2023-01-02 00:00:00+07:00,1282.1986525717411,1287.1301858508634,1247.6779196178866,1267.404052734375,10661100,0.0,0.0
2023-01-03 00:00:00+07:00,1267.4039792296708,1375.897705078125,1262.472446236559,1375.897705078125,69673900,0.0,0.0
2023-01-04 00:00:00+07:00,1370.9660785551105,1405.486807151822,1366.0345458984375,1366.0345458984375,58214700,0.0,0.0
2023-01-05 00:00:00+07:00,1366.0346921999358,1370.966225384773,1311.7878271667253,1316.7193603515625,35944100,0.0,0.0
2023-01-06 00:00:00+07:00,1311.7877899828575,1395.6238517486793,1301.9247238927608,1370.9661865234375,43879400,0.0,0.0
2023-01-09 00:00:00+07:00,1380.829326923077,1385.7608602335165,1331.5139938186812,1346.30859375,29254700,0.0,0.0
2023-01-10 00:00:00+07:00,1346.3084638487617,1351.2399966833725,1287.1300698334317,1306.856201171875,19159500,0.0,0.0
2023-01-11 00:00:00+07:00,1306.8562939818878,1321.6508935363997,1267.4040285031895,1316.7193603515625,21926600,0.0,0.0
2023-01-12 00:00:00+07:00,1321.6509082765508,1346.3085744757402,1301.9247753171992,1311.787841796875,27948200,0.0,0.0
2023-01-13 00:00:00+07:00,1316.719404740767,1326.582471442945,1292.061737985322,1301.9248046875,9097100,0.0,0.0
2023-01-16 00:00:00+07:00,1301.9247753171992,1331.5139747562264,1292.0617088375234,1311.787841796875,13596300,0.0,0.0
2023-01-17 00:00:00+07:00,1316.7193169487846,1361.1031141493054,1311.7877839265045,1331.513916015625,22158500,0.0,0.0
2023-01-18 00:00:00+07:00,1336.445449037905,1346.3085150824652,1316.7193169487846,1331.513916015625,8691400,0.0,0.0
2023-01-19 00:00:00+07:00,1331.5138221854593,1336.4453548602203,1316.7192241611765,1321.6507568359375,8683200,0.0,0.0
2023-01-20 00:00:00+07:00,1321.6507519883799,1375.8976112117837,1316.7192193317069,1366.0345458984375,42525300,0.0,0.0
2023-01-24 00:00:00+07:00,1366.0345743075284,1370.9661070667614,1331.5138449928977,1356.1715087890625,25831500,0.0,0.0
2023-01-25 00:00:00+07:00,1356.1715087890625,1366.0345743075284,1341.3769105113636,1356.1715087890625,14368500,0.0,0.0
2023-01-26 00:00:00+07:00,1356.171503201337,1425.2129615461322,1356.171503201337,1400.5552978515625,98800700,0.0,0.0
2023-01-27 00:00:00+07:00,1400.5553847937276,1405.4869178387758,1370.9661865234375,1370.9661865234375,54634900,0.0,0.0
2023-01-30 00:00:00+07:00,1370.9662157141645,1395.6238814644191,1341.3770168138587,1361.1031494140625,44835600,0.0,0.0
2023-01-31 00:00:00+07:00,1370.966225384773,1375.8977585696102,1311.7878271667253,1316.7193603515625,36466800,0.0,0.0
2023-02-01 00:00:00+07:00,1321.6508643848745,1346.3085297651892,1321.6508643848745,1326.5823974609375,31842200,0.0,0.0
2023-02-02 00:00:00+07:00,1341.3769820601851,1351.2400481047453,1326.582382993345,1331.513916015625,21127900,0.0,0.0
2023-02-03 00:00:00+07:00,1331.5138872931986,1356.1715518727021,1326.5823543772979,1341.376953125,22808500,0.0,0.0
2023-02-06 00:00:00+07:00,1341.3769605513307,1346.3084934945343,1282.1985652328897,1296.9931640625,32689700,0.0,0.0
2023-02-07 00:00:00+07:00,1296.9932420773614,1316.7193750367128,1296.9932420773614,1311.787841796875,15937600,0.0,0.0
2023-02-08 00:00:00+07:00,1316.7193603515625,1331.5139599060744,1316.7193603515625,1316.7193603515625,10730400,0.0,0.0
2023-02-09 00:00:00+07:00,1316.7192958353137,1326.5823617217206,1296.9931640625,1296.9931640625,13339600,0.0,0.0
2023-02-10 00:00:00+07:00,1296.9931355026533,1311.7877340064858,1292.0616026680425,1306.856201171875,24213300,0.0,0.0
2023-02-13 00:00:00+07:00,1306.8563272664835,1351.2401270604396,1306.8563272664835,1346.30859375,33648200,0.0,0.0
2023-02-14 00:00:00+07:00,1351.240054343244,1375.8977195684859,1346.3085212981957,1370.9661865234375,33524900,0.0,0.0
2023-02-15 00:00:00+07:00,1370.9661630192159,1587.95361328125,1351.2400311772126,1587.95361328125,252738300,0.0,0.0
2023-02-16 00:00:00+07:00,1587.9535704627403,1681.652694185697,1578.0905048076922,1602.7481689453125,234454800,0.0,0.0
2023-02-17 00:00:00+07:00,1602.7482725093384,1711.2420017253553,1563.2960073398779,1691.515869140625,203588300,0.0,0.0
2023-02-20 00:00:00+07:00,1696.4473085822947,1711.241907203652,1637.268914096866,1681.6527099609375,101700000,0.0,0.0
2023-02-21 00:00:00+07:00,1681.6527243221508,1721.1049876493566,1661.9265926585479,1676.72119140625,75257200,0.0,0.0
2023-02-22 00:00:00+07:00,1666.858087292981,1696.4472841088327,1563.2958984375,1563.2958984375,115468000,0.0,0.0
2023-02-23 00:00:00+07:00,1538.6382421875,1607.6797017728366,1459.7337169471155,1602.7481689453125,177508000,0.0,0.0
2023-02-24 00:00:00+07:00,1602.7481547162577,1617.5427530674847,1573.1589580138036,1607.6796875,65366700,0.0,0.0
2023-02-27 00:00:00+07:00,1602.7482283742804,1602.7482283742804,1499.18603515625,1499.18603515625,74836300,0.0,0.0
2023-02-28 00:00:00+07:00,1479.4599031147204,1518.9121671977796,1425.213040000514,1499.18603515625,122694500,0.0,0.0
2023-03-01 00:00:00+07:00,1499.1859448471787,1573.158935546875,1494.2544121338656,1573.158935546875,58720200,0.0,0.0
2023-03-02 00:00:00+07:00,1573.1590221270967,1602.7482200354434,1533.7067582493012,1543.56982421875,39690000,0.0,0.0
2023-03-03 00:00:00+07:00,1548.5013572034745,1568.2274891423722,1528.7752252645766,1543.56982421875,21355400,0.0,0.0
2023-03-06 00:00:00+07:00,1558.3644231729234,1563.2959561576479,1509.049093325679,1543.56982421875,28069200,0.0,0.0
2023-03-07 00:00:00+07:00,1543.5697392669965,1583.0220009735012,1533.7066738403703,1573.158935546875,54785000,0.0,0.0
2023-03-08 00:00:00+07:00,1578.090584807074,1583.0221178845961,1528.775254031853,1533.706787109375,27365400,0.0,0.0
2023-03-09 00:00:00+07:00,1538.6382065536834,1578.0904682601881,1533.7066738403703,1573.158935546875,24837200,0.0,0.0
2023-03-10 00:00:00+07:00,1568.2274891423722,1568.2274891423722,1533.7067582493012,1543.56982421875,15110500,0.0,0.0
2023-03-13 00:00:00+07:00,1533.7067156441603,1563.295912730543,1513.9805842532387,1558.3643798828125,18793300,0.0,0.0
2023-03-14 00:00:00+07:00,1558.3643190490923,1558.3643190490923,1469.5967312551568,1494.25439453125,54579900,0.0,0.0
2023-03-15 00:00:00+07:00,1504.1175681666323,1523.8437002081619,1484.3914361251027,1499.18603515625,16367500,0.0,0.0
2023-03-16 00:00:00+07:00,1504.1175185577779,1558.3643798828125,1474.5283214713954,1558.3643798828125,43695800,0.0,0.0
2023-03-17 00:00:00+07:00,1568.2274252300613,1612.6112202837423,1543.5697613113496,1607.6796875,60416200,0.0,0.0
2023-03-20 00:00:00+07:00,1607.6797530201677,1622.474351974341,1538.6382912340257,1543.56982421875,30264100,0.0,0.0
2023-03-21 00:00:00+07:00,1553.432847035082,1573.1589784260038,1548.5013141873517,1558.3643798828125,10232500,0.0,0.0
2023-03-24 00:00:00+07:00,1558.3644155182453,1627.405876965256,1553.4328825577445,1587.95361328125,36350400,0.0,0.0
2023-03-27 00:00:00+07:00,1592.8851462417508,1597.8166792022514,1568.227481439247,1587.95361328125,17807200,0.0,0.0
2023-03-28 00:00:00+07:00,1592.885089148773,1617.5427530674847,1587.9535563650306,1607.6796875,29355900,0.0,0.0
2023-03-29 00:00:00+07:00,1612.6112634995404,1686.5842572380516,1612.6112634995404,1676.72119140625,98020700,0.0,0.0
2023-03-30 00:00:00+07:00,1676.721243509432,1681.6527765785775,1617.5428466796875,1617.5428466796875,42546800,0.0,0.0
2023-03-31 00:00:00+07:00,1627.4059186662946,1676.7212495349702,1627.4059186662946,1656.9951171875,42854700,0.0,0.0
2023-04-03 00:00:00+07:00,1666.8581398932981,1671.7896728515625,1632.337409185449,1671.7896728515625,29963400,0.0,0.0
2023-04-04 00:00:00+07:00,1676.7212791214447,1681.6528122953312,1637.2690137303518,1647.132080078125,17761000,0.0,0.0
2023-04-05 00:00:00+07:00,1656.9951562499998,1740.831220703125,1647.13208984375,1726.03662109375,103077900,0.0,0.0
2023-04-06 00:00:00+07:00,1726.0365691632855,1795.078031929817,1711.241969999029,1785.2149658203125,89080900,0.0,0.0
2023-04-10 00:00:00+07:00,1785.2148579520863,1785.2148579520863,1730.9679976275754,1780.2833251953125,39650700,0.0,0.0
2023-04-11 00:00:00+07:00,1780.283397203081,1785.2149301593224,1745.7626665093926,1755.625732421875,28534700,0.0,0.0
2023-04-12 00:00:00+07:00,1755.6257468639965,1760.5572798608055,1711.2419498927156,1750.6942138671875,23809300,0.0,0.0
2023-04-13 00:00:00+07:00,1745.7625931140988,1750.6941258630088,1691.5157328760902,1696.447265625,27411800,0.0,0.0
2023-04-14 00:00:00+07:00,1706.3103889016545,1785.2149155560662,1706.3103889016545,1760.5572509765625,61980400,0.0,0.0
2023-04-17 00:00:00+07:00,1760.557273139184,1770.420339095146,1711.241943359375,1711.241943359375,22424300,0.0,0.0
2023-04-18 00:00:00+07:00,1721.1050238636876,1735.8996229226877,1681.652759706354,1706.3104248046875,33099300,0.0,0.0
2023-04-26 00:00:00+07:00,1706.3103743298661,1716.1734400774378,1666.8581113395803,1681.6527099609375,22280500,0.0,0.0
2023-04-27 00:00:00+07:00,1691.5157386893657,1716.1734025186568,1642.2004110307837,1652.0634765625,37966500,0.0,0.0
2023-04-28 00:00:00+07:00,1656.9950946080203,1706.3104248046875,1656.9950946080203,1706.3104248046875,33402600,0.0,0.0
2023-05-02 00:00:00+07:00,1706.310433135896,1706.310433135896,1656.9951026984422,1661.9266357421875,18758600,0.0,0.0
2023-05-03 00:00:00+07:00,1666.8582034097121,1696.4474022868076,1666.8582034097121,1691.515869140625,24269500,0.0,0.0
2023-05-04 00:00:00+07:00,1696.447421875,1740.831220703125,1686.58435546875,1726.03662109375,47513700,0.0,0.0
2023-05-05 00:00:00+07:00,1726.03662109375,1750.694287109375,1706.31048828125,1726.03662109375,45887200,0.0,0.0
2023-05-08 00:00:00+07:00,1726.0364847645121,1745.7626160189636,1726.0364847645121,1730.968017578125,22003900,0.0,0.0
2023-05-09 00:00:00+07:00,1726.03662109375,1735.8996875,1711.2420214843748,1726.03662109375,23646500,0.0,0.0
2023-05-10 00:00:00+07:00,1726.0366115729457,1790.1465428599408,1716.1735452211003,1770.42041015625,86969300,0.0,0.0
2023-05-11 00:00:00+07:00,1770.420280087028,1770.420280087028,1730.968017578125,1730.968017578125,45924800,0.0,0.0
2023-05-12 00:00:00+07:00,1735.8996352727902,1785.2149658203125,1735.8996352727902,1785.2149658203125,52674600,0.0,0.0
2023-05-15 00:00:00+07:00,1740.831060365189,1765.4887241097383,1661.9265363826307,1696.447265625,96643200,0.0,0.0
2023-05-16 00:00:00+07:00,1696.4473693847656,1706.3104354858397,1578.090576171875,1578.090576171875,86258200,0.0,0.0
2023-05-17 00:00:00+07:00,1509.0491134643553,1617.5428405761718,1509.0491134643553,1578.090576171875,115778900,0.0,0.0
2023-05-19 00:00:00+07:00,1592.8851047092014,1701.378827011376,1592.8851047092014,1686.584228515625,74186400,0.0,0.0
2023-05-22 00:00:00+07:00,1686.584271726355,1711.2419365176759,1666.8581398932981,1671.7896728515625,30240600,0.0,0.0
2023-05-23 00:00:00+07:00,1671.789745947558,1691.5158786431045,1637.2690137303518,1647.132080078125,32591600,0.0,0.0
2023-05-24 00:00:00+07:00,1647.1320510137648,1676.7212495349702,1637.2689848400298,1656.9951171875,23720800,0.0,0.0
2023-05-25 00:00:00+07:00,1661.9265926585479,1691.5157901539521,1656.995059742647,1676.72119140625,22029400,0.0,0.0
2023-05-26 00:00:00+07:00,1676.7212125135086,1721.1050093153367,1671.7896795355277,1711.241943359375,23158900,0.0,0.0
2023-05-29 00:00:00+07:00,1716.1735113646425,1745.7627098364467,1701.3789121287405,1740.8311767578125,29595200,0.0,0.0
2023-05-30 00:00:00+07:00,1740.8311265967357,1745.7626595332704,1711.2419289775278,1716.1734619140625,17345700,0.0,0.0
2023-05-31 00:00:00+07:00,1725.330978481756,1730.2888261210712,1695.5838926458634,1715.415283203125,16554300,9.235314,0.0
2023-06-05 00:00:00+07:00,1715.4153211961905,1750.120255440044,1715.4153211961905,1720.3731689453125,13245300,0.0,0.0
2023-06-06 00:00:00+07:00,1720.3731077301115,1720.3731077301115,1660.8789368576006,1680.7103271484375,24026100,0.0,0.0
2023-06-07 00:00:00+07:00,1680.710319652892,1705.4995574058846,1680.710319652892,1695.5838623046875,13630600,0.0,0.0
2023-06-08 00:00:00+07:00,1665.8368300259644,1690.6260685680174,1665.8368300259644,1670.794677734375,16954100,0.0,0.0
2023-06-09 00:00:00+07:00,1675.7524871826172,1685.6681823730469,1660.8789443969727,1665.8367919921875,13652600,0.0,0.0
2023-06-12 00:00:00+07:00,1665.8367996903153,1680.710342544693,1646.0054092178116,1650.9632568359375,18188300,0.0,0.0
2023-06-13 00:00:00+07:00,1650.9632185970443,1665.8367611069277,1646.00537109375,1646.00537109375,10863200,0.0,0.0
2023-06-14 00:00:00+07:00,1646.0054471135854,1660.878990310395,1621.2162084522363,1655.921142578125,20705400,0.0,0.0
2023-06-15 00:00:00+07:00,1660.8789443969727,1670.7946395874023,1641.0475540161133,1665.8367919921875,12393700,0.0,0.0
2023-06-16 00:00:00+07:00,1670.7946857749346,1675.7525335072044,1646.0054471135854,1655.921142578125,12465600,0.0,0.0
2023-06-19 00:00:00+07:00,1660.8789598869555,1660.8789598869555,1636.0897216796875,1636.0897216796875,8799500,0.0,0.0
2023-06-20 00:00:00+07:00,1636.0896834631458,1646.0053785144376,1626.173988411854,1631.1318359375,7042600,0.0,0.0
2023-06-21 00:00:00+07:00,1631.1319200469227,1646.0054633908155,1626.174072265625,1626.174072265625,8210600,0.0,0.0
2023-06-22 00:00:00+07:00,1631.1318142682137,1695.583831245377,1631.1318142682137,1675.75244140625,36486400,0.0,0.0
2023-06-23 00:00:00+07:00,1690.6260299682617,1705.4995727539062,1665.8367919921875,1665.8367919921875,36047000,0.0,0.0
2023-06-26 00:00:00+07:00,1665.8367996903153,1675.7524949265671,1641.0475615996857,1650.9632568359375,12921300,0.0,0.0
2023-06-27 00:00:00+07:00,1655.9210515671227,1675.75244140625,1641.0475091877772,1675.75244140625,16825300,0.0,0.0
2023-07-03 00:00:00+07:00,1675.75244140625,1700.541678705159,1665.8367464866863,1675.75244140625,27936400,0.0,0.0
2023-07-04 00:00:00+07:00,1675.7524727762745,1784.82511893331,1675.7524727762745,1774.909423828125,86514200,0.0,0.0
2023-07-05 00:00:00+07:00,1769.9516381835938,1774.9094859095983,1730.2888563755582,1735.2467041015625,46330400,0.0,0.0
2023-07-06 00:00:00+07:00,1735.2466427094755,1735.2466427094755,1690.626014754089,1695.5838623046875,49695900,0.0,0.0
2023-07-07 00:00:00+07:00,1695.5839301997028,1750.120255440044,1690.626082450581,1720.3731689453125,25889000,0.0,0.0
2023-07-10 00:00:00+07:00,1720.373138694652,1730.2888340185405,1695.5839003849308,1700.541748046875,20190800,0.0,0.0
2023-07-11 00:00:00+07:00,1705.4995957088192,1715.4152910327077,1695.5839003849308,1700.541748046875,16759100,0.0,0.0
2023-07-12 00:00:00+07:00,1705.4995425871048,1730.2887801247082,1695.5838475720634,1725.3309326171875,21447000,0.0,0.0
2023-07-13 00:00:00+07:00,1725.3309086326979,1730.2887560712977,1655.9210444923021,1690.6259765625,48568000,0.0,0.0
2023-07-14 00:00:00+07:00,1695.5838698665652,1705.4995650119838,1675.7524795757283,1680.7103271484375,14702000,0.0,0.0
2023-07-17 00:00:00+07:00,1680.710334777832,1695.5838775634766,1665.8367919921875,1665.8367919921875,29881100,0.0,0.0
2023-07-18 00:00:00+07:00,1665.8368380426648,1680.7103812394741,1650.9632948458552,1655.921142578125,20067500,0.0,0.0
2023-07-20 00:00:00+07:00,1655.9210587686568,1685.6681436567164,1655.9210587686568,1660.87890625,21614800,0.0,0.0
2023-07-21 00:00:00+07:00,1665.8367464866863,1680.7102888660318,1665.8367464866863,1675.75244140625,12182100,0.0,0.0
2023-07-24 00:00:00+07:00,1680.7102888660318,1685.6681363258135,1670.794593946468,1675.75244140625,11658100,0.0,0.0
2023-07-25 00:00:00+07:00,1675.7524949265671,1680.710342544693,1646.0054092178116,1650.9632568359375,18783200,0.0,0.0
2023-07-26 00:00:00+07:00,1650.9632568359375,1670.7946473084412,1646.0054092178116,1650.9632568359375,19135500,0.0,0.0
2023-07-27 00:00:00+07:00,1655.9210661003387,1680.710303616811,1641.0475235904555,1646.00537109375,14898900,0.0,0.0
2023-07-28 00:00:00+07:00,1646.0054169625946,1655.9211122455017,1636.0897216796875,1636.0897216796875,9803400,0.0,0.0
2023-07-31 00:00:00+07:00,1636.0897596653135,1655.9211506915597,1626.1740641521903,1641.047607421875,14110400,0.0,0.0
2023-08-01 00:00:00+07:00,1646.0053785144376,1655.9210735657293,1626.173988411854,1631.1318359375,10778900,0.0,0.0
2023-08-02 00:00:00+07:00,1631.1318979233597,1641.0475933514651,1586.5112684968847,1591.4691162109375,23627400,0.0,0.0
2023-08-03 00:00:00+07:00,1591.4690780639648,1611.3004684448242,1586.51123046875,1586.51123046875,28317200,0.0,0.0
2023-08-04 00:00:00+07:00,1596.4268798828125,1606.3425747889169,1591.4690324297603,1596.4268798828125,10778400,0.0,0.0
2023-08-07 00:00:00+07:00,1596.426933036552,1655.9211044540634,1591.4690854184262,1650.9632568359375,31539700,0.0,0.0
2023-08-08 00:00:00+07:00,1655.921142578125,1665.8368380426648,1646.0054471135854,1655.921142578125,12145200,0.0,0.0
2023-08-09 00:00:00+07:00,1655.9210587686568,1675.75244869403,1650.9632112873135,1660.87890625,27132700,0.0,0.0
2023-08-10 00:00:00+07:00,1660.8789136036332,1660.8789136036332,1636.089676087161,1646.00537109375,10036700,0.0,0.0
2023-08-11 00:00:00+07:00,1650.9632260400836,1655.9210735657293,1626.173988411854,1631.1318359375,6519300,0.0,0.0
2023-08-14 00:00:00+07:00,1631.13189606709,1685.668220859607,1631.13189606709,1670.794677734375,22908900,0.0,0.0
2023-08-15 00:00:00+07:00,1675.7524647588316,1710.4573974609375,1675.7524647588316,1710.4573974609375,44872600,0.0,0.0
2023-08-16 00:00:00+07:00,1710.4573663168987,1715.4152137554986,1680.7102816853005,1690.6259765625,17188000,0.0,0.0
2023-08-18 00:00:00+07:00,1685.6681672034904,1700.541709855286,1685.6681672034904,1695.5838623046875,13905300,0.0,0.0
2023-08-21 00:00:00+07:00,1695.5839082605698,1705.4996036305147,1680.7103652056526,1685.668212890625,13910200,0.0,0.0
2023-08-22 00:00:00+07:00,1690.626076704014,1695.5839244362837,1646.0054471135854,1655.921142578125,25457200,0.0,0.0
2023-08-23 00:00:00+07:00,1655.921134609143,1680.710373151196,1650.9632869007326,1670.794677734375,16497600,0.0,0.0
2023-08-24 00:00:00+07:00,1670.7946395874023,1695.5838775634766,1665.8367919921875,1665.8367919921875,9177300,0.0,0.0
2023-08-25 00:00:00+07:00,1665.8368300259644,1675.7525254427856,1655.921134609143,1670.794677734375,8246500,0.0,0.0
2023-08-28 00:00:00+07:00,1670.794632003019,1715.4152601574024,1670.794632003019,1680.7103271484375,31928600,0.0,0.0
2023-08-29 00:00:00+07:00,1685.668220859607,1695.583916276428,1670.794677734375,1670.794677734375,14475700,0.0,0.0
2023-08-30 00:00:00+07:00,1675.7525254427856,1685.668220859607,1670.794677734375,1670.794677734375,9397800,0.0,0.0
2023-08-31 00:00:00+07:00,1670.794624551695,1715.4152525070815,1665.8367770010964,1695.5838623046875,25771400,0.0,0.0
2023-09-01 00:00:00+07:00,1695.583916276428,1705.499611693249,1670.794677734375,1670.794677734375,21414600,0.0,0.0
2023-09-04 00:00:00+07:00,1670.7946857749346,1690.626076704014,1646.0054471135854,1655.921142578125,19421400,0.0,0.0
2023-09-05 00:00:00+07:00,1655.9210735657293,1660.8789210913753,1626.173988411854,1631.1318359375,24860900,0.0,0.0
2023-09-06 00:00:00+07:00,1636.089676087161,1655.9210661003387,1636.089676087161,1646.00537109375,14875700,0.0,0.0
2023-09-07 00:00:00+07:00,1646.0054633908155,1660.8790067347086,1616.2583767030299,1626.174072265625,19613700,0.0,0.0
2023-09-08 00:00:00+07:00,1650.9633111721132,1650.9633111721132,1626.174072265625,1626.174072265625,8229200,0.0,0.0
2023-09-11 00:00:00+07:00,1626.1740641521903,1641.047607421875,1626.1740641521903,1641.047607421875,6417100,0.0,0.0
2023-09-12 00:00:00+07:00,1641.047615609518,1646.0054633908155,1621.2162244843273,1626.174072265625,9831800,0.0,0.0
2023-09-13 00:00:00+07:00,1631.1319119087518,1650.9633029349982,1626.1740641521903,1641.047607421875,10062400,0.0,0.0
2023-09-14 00:00:00+07:00,1650.9632185970443,1655.9210661003387,1631.1318285838665,1646.00537109375,16814200,0.0,0.0
2023-09-15 00:00:00+07:00,1646.0054551784365,1655.9211506915597,1636.0897596653135,1641.047607421875,12273900,0.0,0.0
2023-09-18 00:00:00+07:00,1641.0475933514651,1641.0475933514651,1586.5112684968847,1591.4691162109375,28723100,0.0,0.0
2023-09-19 00:00:00+07:00,1601.3848036777824,1631.131889814212,1591.4691082989727,1606.3426513671875,26377300,0.0,0.0
2023-09-20 00:00:00+07:00,1621.2161854557671,1720.373138694652,1616.2583377938229,1700.541748046875,103541200,0.0,0.0
2023-09-21 00:00:00+07:00,1705.4995886600377,1715.415283942945,1636.0897216796875,1636.0897216796875,61870900,0.0,0.0
2023-09-22 00:00:00+07:00,1636.0897678282204,1655.921158953411,1616.2583767030299,1626.174072265625,28776400,0.0,0.0
2023-09-25 00:00:00+07:00,1626.174042124807,1636.0897375036168,1601.3848036777824,1606.3426513671875,22654100,0.0,0.0
2023-09-26 00:00:00+07:00,1606.3426593530958,1621.216202495254,1586.5112684968847,1591.4691162109375,28585900,0.0,0.0
2023-09-27 00:00:00+07:00,1601.384765625,1626.174003482972,1596.4269180534054,1601.384765625,21738200,0.0,0.0
2023-09-29 00:00:00+07:00,1606.342567608173,1616.258262469952,1591.469025315505,1611.3004150390625,14792200,0.0,0.0
2023-10-02 00:00:00+07:00,1611.3004607681887,1626.174003482972,1596.4269180534054,1601.384765625,10382100,0.0,0.0
2023-10-03 00:00:00+07:00,1601.3848052582182,1611.300500646814,1527.01708984375,1527.01708984375,56622800,0.0,0.0
2023-10-04 00:00:00+07:00,1527.0171060120033,1531.9749537587954,1487.3543240376655,1497.27001953125,39806500,0.0,0.0
2023-10-05 00:00:00+07:00,1497.2699215589603,1561.7219380499089,1497.2699215589603,1531.974853515625,29201400,0.0,0.0
